Trial	RT	Difference	sDifference	Direction	Confidence
163	1375	-129	-16	-2	9
164	1533	29	4	-1	13
165	1542	38	5	1	7
166	1430	-74	-9	4	6
167	1311	-193	-24	-3	-12
168	1391	-113	-14	-2	12
169	1398	-106	-13	1	11
170	1559	55	7	2	15
171	1435	-69	-9	2	6
172	1582	78	10	-1	-8
173	1464	-40	-5	-2	8
174	1259	-245	-31	-5	7
175	1641	137	17	3	8
176	1601	97	12	7	7
177	1340	-164	-21	-4	6
178	2041	537	67	19	16
179	1297	-207	-26	-4	7
180	1440	-64	-8	-3	9
181	2122	618	77	17	10
182	1318	-186	-23	-5	6
183	1422	-82	-10	-3	7
184	1852	348	44	6	7
185	1491	-13	-2	2	7
186	1453	-51	-6	-4	-7
187	1374	-130	-16	-2	10
188	1330	-174	-22	-5	13
189	1563	59	7	0	-4
190	1378	-126	-16	0	5
191	1449	-55	-7	-3	-6
192	1424	-80	-10	-4	-9
193	1256	-248	-31	-2	9
194	1598	94	12	-2	4
195	1514	10	1	2	-7
196	1362	-142	-18	-3	3
197	1347	-157	-20	-1	7
198	1568	64	8	-2	8
199	1546	42	5	-1	9
200	1339	-165	-21	3	-4
201	1437	-67	-8	-4	-7
202	1420	-84	-11	-2	6
203	1438	-66	-8	1	-5
204	1503	-1	0	0	5
205	1358	-146	-18	-2	4
206	1500	-4	-1	-1	5
207	1562	58	7	1	11
208	1439	-65	-8	-2	6
209	1522	18	2	3	5
210	1552	48	6	-2	4
211	1467	-37	-5	3	8
212	1519	15	2	-2	7
213	1335	-169	-21	-3	7
214	1571	67	8	4	9
215	1377	-127	-16	-3	7
216	1998	494	62	14	17
217	1364	-140	-18	2	8
218	1530	26	3	-1	9
219	1565	61	8	2	9
220	1541	37	5	3	7
221	1551	47	6	2	-11
222	1417	-87	-11	-3	7
223	1597	93	12	4	12
224	1262	-242	-30	-4	8
225	2063	559	70	18	25
226	1361	-143	-18	-2	12
227	1410	-94	-12	-7	-13
228	1382	-122	-15	-2	11
229	1478	-26	-3	1	11
230	1538	34	4	-1	-15
231	1488	-16	-2	-3	10
232	1341	-163	-20	-4	9
233	1412	-92	-12	10	15
234	1341	-163	-20	-3	8
235	1470	-34	-4	-6	-6
236	1506	2	0	-3	6
237	1357	-147	-18	-3	15
238	1866	362	45	8	7
239	1321	-183	-23	-3	6
240	1526	22	3	-2	11
241	1426	-78	-10	-4	-12
242	1436	-68	-9	0	11
243	1547	43	5	2	8
244	1443	-61	-8	-5	-10
245	1421	-83	-10	1	8
246	1404	-100	-13	-4	4
247	1563	59	7	1	10
248	1494	-10	-1	-3	-9
249	1397	-107	-13	-2	8
250	1491	-13	-2	-1	8
