Trial	RT	Difference	sDifference	Direction	Confidence
172	1476	-28	-4	3	-14
173	1840	336	42	-3	-13
174	1622	118	15	1	-13
175	1495	-9	-1	0	-31
176	1220	-284	-36	-10	-16
177	2004	500	63	0	-16
178	1372	-132	-17	-1	-23
179	1385	-119	-15	-2	-9
180	1535	31	4	0	0
181	1367	-137	-17	-2	-15
182	1348	-156	-20	-8	5
183	1259	-245	-31	0	-17
184	1611	107	13	3	-21
185	1685	181	23	-13	-18
186	1565	61	8	-3	-31
187	1302	-202	-25	2	3
188	1968	464	58	3	7
189	1137	-367	-46	-2	-16
190	1149	-355	-44	3	-19
191	1069	-435	-54	-2	-17
192	1746	242	30	0	-29
193	1777	273	34	-4	-23
194	1564	60	8	3	9
195	1339	-165	-21	0	0
196	1878	374	47	0	-13
197	1637	133	17	3	-17
198	1824	320	40	0	-24
199	1318	-186	-23	0	-15
200	1779	275	34	0	-15
201	1171	-333	-42	-19	-31
202	1079	-425	-53	0	-17
203	1306	-198	-25	2	-20
204	1373	-131	-16	4	-24
205	1322	-182	-23	0	-24
206	1414	-90	-11	0	-30
207	1401	-103	-13	0	-25
208	1362	-142	-18	3	-15
209	1363	-141	-18	1	2
210	1637	133	17	2	-10
211	1287	-217	-27	1	-19
212	1393	-111	-14	0	-17
213	1933	429	54	0	-26
214	1667	163	20	-14	-28
215	2099	595	74	2	6
216	1471	-33	-4	3	-30
217	1457	-47	-6	0	-20
218	1890	386	48	0	-22
219	1673	169	21	-19	0
220	950	-554	-69	-13	12
221	1575	71	9	0	0
222	1409	-95	-12	0	-10
223	1631	127	16	0	-8
224	1782	278	35	0	-23
225	1783	279	35	2	-20
226	1196	-308	-39	-2	-15
227	1365	-139	-17	0	0
228	1659	155	19	0	-12
229	1841	337	42	1	-23
230	1567	63	8	5	8
231	1745	241	30	4	-14
232	1871	367	46	9	2
233	1232	-272	-34	-21	6
234	1274	-230	-29	0	-19
235	1423	-81	-10	0	-19
236	2012	508	64	-26	-24
237	1076	-428	-54	-2	-26
238	1659	155	19	0	-26
239	1569	65	8	0	-10
240	1438	-66	-8	0	-25
241	1566	62	8	0	-15
242	1999	495	62	0	-20
243	1527	23	3	4	-27
244	1621	117	15	0	-30
245	1310	-194	-24	0	0
246	1504	0	0	0	-30
247	1117	-387	-48	0	-12
248	1596	92	12	0	-28
249	1608	104	13	-6	6
250	1444	-60	-8	-3	-29
