Trial	RT	Difference	sDifference	Direction	Confidence
122	1645	141	18	1	17
123	1423	-81	-10	0	21
124	1790	286	36	-2	12
125	1919	415	52	10	20
126	1364	-140	-18	1	17
127	1600	96	12	-1	14
128	1406	-98	-12	0	11
129	1640	136	17	0	6
130	1882	378	47	8	13
131	1349	-155	-19	1	8
132	1652	148	19	0	-4
133	1573	69	9	-1	-2
134	1378	-126	-16	0	-2
135	1483	-21	-3	2	8
136	1459	-45	-6	5	13
137	1389	-115	-14	-2	7
138	1528	24	3	3	12
139	1647	143	18	1	17
140	1459	-45	-6	2	10
141	1630	126	16	-2	4
142	1783	279	35	1	-5
143	1360	-144	-18	2	5
144	1548	44	6	1	2
145	1401	-103	-13	2	8
146	1692	188	24	1	9
147	1424	-80	-10	-2	3
148	1369	-135	-17	0	12
149	1501	-3	0	-2	13
150	1401	-103	-13	1	-7
151	1281	-223	-28	1	7
152	1581	77	10	1	0
153	1349	-155	-19	0	8
154	1738	234	29	4	7
155	1616	112	14	2	14
156	1034	-470	-59	0	9
157	1861	357	45	2	17
158	1319	-185	-23	-4	9
159	1414	-90	-11	2	4
160	1630	126	16	2	3
161	1346	-158	-20	1	15
162	1541	37	5	0	9
163	1442	-62	-8	4	12
164	1479	-25	-3	1	5
165	1424	-80	-10	0	18
166	1526	22	3	0	7
167	1298	-206	-26	1	16
168	1584	80	10	0	14
169	1309	-195	-24	0	17
170	1461	-43	-5	0	14
171	1284	-220	-28	-2	16
172	1424	-80	-10	-1	12
173	1478	-26	-3	-2	17
174	1297	-207	-26	-1	15
175	1622	118	15	0	18
176	1440	-64	-8	1	23
177	1457	-47	-6	-1	16
178	1415	-89	-11	1	11
179	1462	-42	-5	1	9
180	1451	-53	-7	1	17
181	1577	73	9	0	6
182	1543	39	5	1	14
183	1633	129	16	0	16
184	1649	145	18	1	22
185	1562	58	7	0	19
186	1377	-127	-16	0	20
187	1801	297	37	6	16
188	1528	24	3	3	18
189	1470	-34	-4	1	19
190	1503	-1	0	1	17
191	1357	-147	-18	0	11
192	1562	58	7	2	14
193	1465	-39	-5	2	22
194	1648	144	18	5	12
195	1544	40	5	1	15
196	1595	91	11	1	17
197	1587	83	10	2	18
198	1841	337	42	1	20
199	1946	442	55	4	19
200	1348	-156	-20	2	11
201	1473	-31	-4	2	15
202	1650	146	18	0	17
203	1331	-173	-22	0	15
204	1670	166	21	2	15
205	1442	-62	-8	0	8
206	1505	1	0	0	5
207	1061	-443	-55	-1	7
208	1537	33	4	0	19
209	1192	-312	-39	1	11
210	1867	363	45	0	15
211	1675	171	21	2	18
212	1566	62	8	3	19
213	1589	85	11	3	20
214	1490	-14	-2	0	23
215	1432	-72	-9	-3	21
216	1437	-67	-8	-1	23
217	1507	3	0	0	23
218	1583	79	10	-2	27
219	1447	-57	-7	1	16
220	1597	93	12	0	18
221	1475	-29	-4	0	20
222	1598	94	12	0	20
223	1745	241	30	2	22
224	1524	20	3	0	21
225	1683	179	22	0	12
226	1576	72	9	2	18
227	1581	77	10	2	23
228	1583	79	10	1	21
229	1761	257	32	0	13
230	1713	209	26	5	22
231	1386	-118	-15	-2	12
232	1576	72	9	0	23
233	1691	187	23	4	23
234	1724	220	28	1	22
235	1655	151	19	3	10
236	1343	-161	-20	2	20
237	1662	158	20	1	25
238	1491	-13	-2	2	24
239	1535	31	4	1	21
240	1509	5	1	3	26
241	1468	-36	-5	-2	22
242	1547	43	5	1	13
243	1609	105	13	6	9
244	1586	82	10	0	25
245	1589	85	11	3	24
246	1658	154	19	1	25
247	1594	90	11	4	14
248	1431	-73	-9	0	20
249	1813	309	39	2	26
250	1451	-53	-7	1	19
