Trial	RT	Difference	sDifference	Direction	Confidence
222	1328	-176	-22	0	-5
223	1552	48	6	-1	-7
224	1798	294	37	0	-8
225	1307	-197	-25	-3	-11
226	1301	-203	-25	-4	-11
227	1346	-158	-20	-1	-5
228	1525	21	3	-3	-5
229	1472	-32	-4	0	-6
230	1438	-66	-8	0	-7
231	1590	86	11	0	-8
232	1495	-9	-1	0	-5
233	1350	-154	-19	0	-3
234	1346	-158	-20	0	-7
235	1431	-73	-9	0	-6
236	1244	-260	-33	0	-6
237	1501	-3	0	0	-6
238	1312	-192	-24	0	-7
239	1684	180	23	0	-6
240	1252	-252	-32	-6	-10
241	1448	-56	-7	0	-6
242	1400	-104	-13	-5	-7
243	1467	-37	-5	0	-6
244	1386	-118	-15	-2	-6
245	1405	-99	-12	-2	-7
246	1588	84	11	-4	0
247	1433	-71	-9	-6	-8
248	1355	-149	-19	-4	-10
249	1724	220	28	0	-4
250	1504	0	0	0	-4
