Trial	RT	Difference	sDifference	Direction	Confidence
106	1442	-62	-8	17	-25
107	1392	-112	-14	1	18
108	1348	-156	-20	0	19
109	1962	458	57	2	14
110	1508	4	1	3	12
111	1119	-385	-48	0	11
112	1549	45	6	1	-7
113	1480	-24	-3	0	12
114	1313	-191	-24	3	18
115	1606	102	13	1	-18
116	1294	-210	-26	0	-7
117	1241	-263	-33	-1	-9
118	1781	277	35	0	-2
119	1332	-172	-22	0	0
120	1278	-226	-28	0	-10
121	1857	353	44	1	-5
122	1456	-48	-6	0	7
123	1022	-482	-60	-1	15
124	1386	-118	-15	-1	14
125	1528	24	3	1	4
126	1294	-210	-26	0	10
127	1468	-36	-5	0	-2
128	1519	15	2	1	11
129	1320	-184	-23	0	14
130	1587	83	10	-1	5
131	1438	-66	-8	0	10
132	1290	-214	-27	1	13
133	1231	-273	-34	-1	-3
134	2065	561	70	-1	12
135	1743	239	30	-1	-17
136	1385	-119	-15	1	13
137	1266	-238	-30	-1	18
138	1415	-89	-11	1	15
139	1662	158	20	2	18
140	1371	-133	-17	0	20
141	1447	-57	-7	0	23
142	1559	55	7	0	16
143	1619	115	14	1	22
144	1831	327	41	1	13
145	1457	-47	-6	1	19
146	1492	-12	-2	0	20
147	1466	-38	-5	-1	15
148	1393	-111	-14	-1	23
149	1610	106	13	0	18
150	1479	-25	-3	1	16
151	1313	-191	-24	-1	13
152	1580	76	10	-2	17
153	1600	96	12	0	18
154	1359	-145	-18	1	21
155	1577	73	9	-1	12
156	1529	25	3	2	-3
157	1575	71	9	1	-10
158	1568	64	8	0	15
159	1480	-24	-3	2	19
160	1609	105	13	-1	19
161	1423	-81	-10	3	14
162	1418	-86	-11	0	11
163	1317	-187	-23	-1	7
164	1606	102	13	0	15
165	1607	103	13	1	0
166	1778	274	34	1	8
167	1487	-17	-2	0	17
168	1475	-29	-4	-2	20
169	1328	-176	-22	-1	19
170	1406	-98	-12	-1	19
171	1301	-203	-25	0	18
172	1535	31	4	-2	17
173	1336	-168	-21	-1	19
174	1519	15	2	0	25
175	1870	366	46	-2	20
176	1690	186	23	-1	19
177	1375	-129	-16	0	21
178	1544	40	5	0	16
179	1452	-52	-7	-2	21
180	1579	75	9	0	20
181	1477	-27	-3	-1	24
182	1388	-116	-15	0	24
183	1776	272	34	-1	25
184	1712	208	26	-1	21
185	1994	490	61	1	-22
186	1559	55	7	0	22
187	1468	-36	-5	0	26
188	1533	29	4	1	26
189	1692	188	24	-1	21
190	1601	97	12	0	22
191	2142	638	80	2	-7
192	1532	28	4	0	19
193	1492	-12	-2	1	22
194	1352	-152	-19	-1	24
195	1496	-8	-1	0	21
196	1452	-52	-7	0	25
197	1500	-4	-1	1	24
198	1370	-134	-17	0	28
199	1569	65	8	1	18
200	1443	-61	-8	0	21
201	1629	125	16	-2	18
202	1383	-121	-15	-1	21
203	1534	30	4	-2	15
204	1301	-203	-25	0	21
205	1443	-61	-8	0	22
206	1336	-168	-21	-2	17
207	1487	-17	-2	0	15
208	1607	103	13	-1	23
209	1371	-133	-17	0	8
210	1258	-246	-31	0	-3
211	2053	549	69	2	-3
212	1274	-230	-29	1	22
213	1239	-265	-33	0	16
214	1571	67	8	-2	-4
215	1176	-328	-41	0	5
216	1262	-242	-30	1	5
217	1347	-157	-20	-3	9
218	1617	113	14	0	8
219	1286	-218	-27	0	13
220	1402	-102	-13	-2	-5
221	1307	-197	-25	-1	17
222	1423	-81	-10	0	16
223	1335	-169	-21	-1	19
224	1589	85	11	0	16
225	1321	-183	-23	0	21
226	1640	136	17	-1	13
227	1509	5	1	0	-11
228	1379	-125	-16	0	13
229	1480	-24	-3	0	15
230	1513	9	1	0	25
231	1458	-46	-6	0	16
232	1473	-31	-4	0	13
233	1375	-129	-16	0	22
234	1368	-136	-17	0	12
235	1614	110	14	0	13
236	1841	337	42	2	19
237	1597	93	12	1	8
238	1485	-19	-2	-1	19
239	1526	22	3	0	24
240	1451	-53	-7	0	17
241	1517	13	2	0	24
242	1519	15	2	0	22
243	1579	75	9	-1	10
244	1497	-7	-1	-1	6
245	1266	-238	-30	-2	17
246	1315	-189	-24	-2	17
247	1773	269	34	-3	11
248	1368	-136	-17	0	4
249	1519	15	2	0	17
250	1392	-112	-14	-1	19
