Trial	RT	Difference	sDifference	Direction	Confidence
110	1525	21	3	0	-4
111	1478	-26	-3	0	0
112	1458	-46	-6	0	3
113	1591	87	11	0	8
114	1672	168	21	0	-4
115	1423	-81	-10	0	-8
116	1440	-64	-8	0	0
117	1597	93	12	0	0
118	1467	-37	-5	0	-3
119	1573	69	9	0	3
120	1571	67	8	0	5
121	1559	55	7	0	4
122	1258	-246	-31	0	5
123	1693	189	24	0	-4
124	1396	-108	-14	0	-4
125	1480	-24	-3	0	-6
126	1483	-21	-3	0	0
127	1442	-62	-8	0	4
128	1628	124	16	0	4
129	1531	27	3	0	3
130	1495	-9	-1	0	10
131	1469	-35	-4	0	12
132	1372	-132	-17	0	17
133	1764	260	33	0	8
134	1510	6	1	0	-5
135	1652	148	19	0	0
136	1506	2	0	0	-4
137	1573	69	9	0	4
138	1312	-192	-24	-4	-16
139	1402	-102	-13	0	-8
140	1419	-85	-11	3	-9
141	1459	-45	-6	0	-5
142	1382	-122	-15	0	3
143	1462	-42	-5	0	-4
144	1427	-77	-10	0	11
145	1349	-155	-19	0	14
146	1580	76	10	0	-5
147	1394	-110	-14	0	10
148	1386	-118	-15	-3	-11
149	1528	24	3	0	-11
150	1558	54	7	0	8
151	1744	240	30	13	7
152	1597	93	12	0	-11
153	1772	268	34	0	-5
154	1450	-54	-7	0	-9
155	1656	152	19	0	-7
156	1506	2	0	0	-5
157	1469	-35	-4	0	4
158	1530	26	3	0	7
159	1410	-94	-12	0	13
160	1589	85	11	0	4
161	1474	-30	-4	0	-1
162	1449	-55	-7	0	10
163	1448	-56	-7	0	13
164	1458	-46	-6	0	8
165	1428	-76	-10	0	4
166	1461	-43	-5	0	-5
167	1494	-10	-1	0	10
168	1534	30	4	0	8
169	1538	34	4	0	13
170	1640	136	17	0	16
171	1460	-44	-6	-2	-6
172	1381	-123	-15	0	4
173	1594	90	11	0	-8
174	1517	13	2	0	-4
175	1520	16	2	0	5
176	1365	-139	-17	0	11
177	1468	-36	-5	0	5
178	1394	-110	-14	0	-9
179	1438	-66	-8	0	7
180	1509	5	1	0	5
181	1450	-54	-7	0	16
182	1467	-37	-5	-4	6
183	1406	-98	-12	0	5
184	1477	-27	-3	0	8
185	1448	-56	-7	0	11
186	1543	39	5	0	8
187	1382	-122	-15	0	18
188	1485	-19	-2	0	18
189	1619	115	14	0	23
190	1458	-46	-6	0	17
191	1593	89	11	0	18
192	1529	25	3	0	14
193	1495	-9	-1	-4	-8
194	1502	-2	0	0	5
195	1432	-72	-9	5	-7
196	1564	60	8	0	4
197	1381	-123	-15	0	13
198	1519	15	2	0	3
199	1366	-138	-17	0	15
200	1529	25	3	0	12
201	1447	-57	-7	0	-12
202	3648	2144	125	31	26
203	1450	-54	-7	0	-11
204	1487	-17	-2	0	6
205	1552	48	6	0	10
206	1462	-42	-5	0	17
207	1519	15	2	0	15
208	1366	-138	-17	0	6
209	1471	-33	-4	0	15
210	1557	53	7	0	13
211	1549	45	6	0	18
212	1402	-102	-13	0	6
213	1530	26	3	0	13
214	1550	46	6	0	11
215	1454	-50	-6	0	21
216	1629	125	16	0	18
217	1570	66	8	0	15
218	1721	217	27	0	9
219	1442	-62	-8	0	6
220	1408	-96	-12	5	-16
221	1418	-86	-11	0	5
222	1525	21	3	0	3
223	1549	45	6	0	10
224	1443	-61	-8	0	13
225	1456	-48	-6	0	12
226	1577	73	9	0	13
227	1605	101	13	0	7
228	1584	80	10	0	5
229	1464	-40	-5	0	7
230	1435	-69	-9	0	5
231	1495	-9	-1	0	11
232	1283	-221	-28	0	13
233	1616	112	14	0	9
234	1472	-32	-4	0	8
235	1583	79	10	0	11
236	1636	132	17	0	8
237	1373	-131	-16	0	9
238	1463	-41	-5	0	6
239	1362	-142	-18	0	6
240	1452	-52	-7	0	4
241	1330	-174	-22	0	15
242	1425	-79	-10	0	16
243	1501	-3	0	0	13
244	1434	-70	-9	0	15
245	1337	-167	-21	0	13
246	1501	-3	0	0	10
247	1494	-10	-1	0	10
248	1403	-101	-13	0	12
249	1510	6	1	0	11
250	1541	37	5	0	11
