Trial	RT	Difference	sDifference	Direction	Confidence
177	1502	-2	0	26	27
178	1614	110	14	5	27
179	2465	961	120	5	24
180	1785	281	35	3	27
181	1623	119	15	5	27
182	1583	79	10	2	28
183	1670	166	21	2	28
184	1513	9	1	0	24
185	1402	-102	-13	-2	27
186	1584	80	10	0	27
187	1861	357	45	4	28
188	1703	199	25	3	28
189	1545	41	5	0	29
190	1508	4	1	1	28
191	1491	-13	-2	0	19
192	1532	28	4	0	29
193	1515	11	1	0	26
194	1465	-39	-5	0	24
195	1431	-73	-9	0	25
196	1448	-56	-7	-1	27
197	1659	155	19	1	28
198	1513	9	1	0	28
199	1557	53	7	0	28
200	1687	183	23	-2	26
201	1646	142	18	5	13
202	1548	44	6	4	23
203	1611	107	13	-2	26
204	1456	-48	-6	0	27
205	1526	22	3	0	27
206	1950	446	56	7	26
207	1679	175	22	5	28
208	1516	12	2	0	27
209	1473	-31	-4	-1	27
210	1675	171	21	2	25
211	1837	333	42	7	25
212	2191	687	86	16	29
213	1497	-7	-1	1	27
214	1484	-20	-3	-1	28
215	1566	62	8	0	24
216	1512	8	1	0	28
217	1753	249	31	0	16
218	1612	108	14	5	23
219	1819	315	39	0	25
220	1610	106	13	4	22
221	1647	143	18	-2	27
222	1478	-26	-3	0	25
223	1507	3	0	0	21
224	1318	-186	-23	-1	30
225	1578	74	9	-2	27
226	1542	38	5	0	24
227	1636	132	17	0	28
228	1468	-36	-5	0	27
229	1434	-70	-9	0	29
230	1373	-131	-16	29	17
231	1723	219	27	4	26
232	1559	55	7	3	27
233	1517	13	2	0	27
234	1619	115	14	0	28
235	1505	1	0	0	22
236	1535	31	4	0	27
237	1479	-25	-3	0	27
238	1614	110	14	0	24
239	1588	84	11	0	28
240	1579	75	9	0	31
241	2047	543	68	12	30
242	1508	4	1	2	29
243	1378	-126	-16	-3	31
244	1636	132	17	0	15
245	1537	33	4	7	27
246	1533	29	4	0	28
247	1341	-163	-20	0	16
248	2051	547	68	13	31
249	1438	-66	-8	0	14
250	1688	184	23	2	25
