Trial	RT	Difference	sDifference	Direction	Confidence

1	442	-1062	-125	0	-17
2	624	-880	-110	-20	12
3	419	-1085	-125	-7	14
4	423	-1081	-125	-23	21
5	326	-1178	-125	-26	20
6	775	-729	-91	-13	-4
7	646	-858	-107	-15	1
8	429	-1075	-125	-14	9
9	521	-983	-123	-15	9
10	598	-906	-113	-14	13
11	623	-881	-110	-17	6
12	610	-894	-112	-9	11
13	648	-856	-107	-17	14
14	553	-951	-119	-21	17
15	791	-713	-89	-28	16
16	732	-772	-97	-18	17
17	651	-853	-107	-16	17
18	270	-1234	-125	-16	20
19	527	-977	-122	-24	22
20	857	-647	-81	-13	0
21	1127	-377	-47	-11	9
22	950	-554	-69	-14	0
23	941	-563	-70	-15	0
24	1155	-349	-44	-11	5
25	1168	-336	-42	-10	13
26	1109	-395	-49	-11	13
27	413	-1091	-125	-24	25
28	1303	-201	-25	-10	19
29	1708	204	26	-9	25
30	1269	-235	-29	0	0
31	1043	-461	-58	-4	-7
32	1029	-475	-59	-11	19
33	887	-617	-77	-7	14
34	1342	-162	-20	-11	21
35	1371	-133	-17	0	14
36	1432	-72	-9	-9	20
37	1061	-443	-55	1	17
38	720	-784	-98	-9	21
39	1259	-245	-31	-16	2
40	1087	-417	-52	-7	7
41	2023	519	65	0	0
42	1324	-180	-23	0	-13
43	987	-517	-65	0	-5
44	941	-563	-70	-6	0
45	957	-547	-68	-10	10
46	1086	-418	-52	0	9
47	1088	-416	-52	-5	7
48	863	-641	-80	-11	23
49	1605	101	13	0	9
50	1191	-313	-39	-2	18
51	1029	-475	-59	0	23
52	599	-905	-113	-10	16
53	1421	-83	-10	-7	17
54	1592	88	11	0	29
55	1414	-90	-11	0	24
56	970	-534	-67	0	21
57	912	-592	-74	-10	12
58	1490	-14	-2	-2	7
59	973	-531	-66	0	25
60	527	-977	-122	-29	26
61	1399	-105	-13	0	11
62	1207	-297	-37	0	28
63	1308	-196	-25	0	21
64	1595	91	11	-1	7
65	928	-576	-72	-9	17
66	1303	-201	-25	0	17
67	1379	-125	-16	0	18
68	1479	-25	-3	0	19
69	1770	266	33	0	25
70	1102	-402	-50	0	22
71	1275	-229	-29	0	-4
72	1429	-75	-9	-1	6
73	1089	-415	-52	-3	17
74	1462	-42	-5	-3	16
75	1576	72	9	0	25
76	1445	-59	-7	1	13
77	1253	-251	-31	0	21
78	1376	-128	-16	-1	6
79	1650	146	18	-3	6
80	1629	125	16	0	6
81	1133	-371	-46	0	-3
82	827	-677	-85	-4	17
83	1867	363	45	-1	16
84	1306	-198	-25	0	5
85	1392	-112	-14	-2	26
86	1591	87	11	2	24
87	1488	-16	-2	3	30
88	1451	-53	-7	0	25
89	1708	204	26	2	25
90	1372	-132	-17	0	29
91	1834	330	41	2	31
92	1161	-343	-43	-3	5
93	1529	25	3	-2	15
94	1250	-254	-32	-3	29
95	1433	-71	-9	-1	29
96	865	-639	-80	-1	28
97	1624	120	15	-8	0
98	1386	-118	-15	0	3
99	1478	-26	-3	0	0
100	1098	-406	-51	0	-2
101	1009	-495	-62	0	15
102	1393	-111	-14	-3	26
103	1217	-287	-36	0	0
104	1089	-415	-52	-3	15
105	1477	-27	-3	0	30
106	935	-569	-71	0	22
107	1442	-62	-8	-3	-6
108	1466	-38	-5	-1	0
109	1336	-168	-21	0	8
110	1307	-197	-25	-4	0
111	1289	-215	-27	0	11
112	1687	183	23	-2	0
113	1082	-422	-53	-1	0
114	1755	251	31	0	-4
115	1270	-234	-29	-1	4
116	1394	-110	-14	-6	0
117	770	-734	-92	-2	21
118	1210	-294	-37	-9	26
119	1034	-470	-59	-2	25
120	5	-1499	-125	-30	30
121	1489	-15	-2	-14	29
122	1473	-31	-4	0	13
123	1487	-17	-2	-2	30
124	1431	-73	-9	0	27
125	1441	-63	-8	-5	8
126	1210	-294	-37	0	30
127	1395	-109	-14	0	11
128	1103	-401	-50	-2	25
129	1425	-79	-10	-7	18
130	1181	-323	-40	0	31
131	1324	-180	-23	-2	-1
132	1375	-129	-16	0	12
133	1433	-71	-9	-2	0
134	1309	-195	-24	0	11
135	1512	8	1	-2	0
136	1864	360	45	0	9
137	1408	-96	-12	5	15
138	1677	173	22	0	8
139	1609	105	13	1	5
140	1380	-124	-16	3	31
141	1159	-345	-43	-2	11
142	1550	46	6	0	0
143	1466	-38	-5	0	25
144	1273	-231	-29	0	30
145	1750	246	31	0	-1
146	1608	104	13	0	28
147	1624	120	15	0	16
148	1350	-154	-19	0	8
149	1367	-137	-17	-4	18
150	1224	-280	-35	-4	28
151	1300	-204	-26	0	6
152	1308	-196	-25	0	9
153	1614	110	14	0	20
154	1840	336	42	-2	22
155	1085	-419	-52	0	4
156	1791	287	36	3	29
157	1772	268	34	5	24
158	1817	313	39	0	7
159	1273	-231	-29	0	0
160	1910	406	51	-1	23
161	1229	-275	-34	-3	21
162	1399	-105	-13	-2	24
163	1301	-203	-25	-1	29
164	1167	-337	-42	-4	24
165	1651	147	18	0	30
166	1908	404	51	4	30
167	1918	414	52	0	26
168	1766	262	33	0	21
169	1532	28	4	0	2
170	1408	-96	-12	0	25
171	1577	73	9	-1	28
172	1374	-130	-16	0	29
173	1673	169	21	0	29
174	1625	121	15	3	30
175	1513	9	1	0	31
176	1106	-398	-50	-2	31
177	2158	654	82	2	11
178	1551	47	6	0	6
179	1541	37	5	0	31
180	1545	41	5	0	19
181	1956	452	57	2	11
182	1508	4	1	27	0
183	1341	-163	-20	0	23
184	2022	518	65	0	26
185	1773	269	34	26	-17
186	1776	272	34	3	28
187	1901	397	50	0	30
188	907	-597	-75	0	0
189	2144	640	80	0	-4
190	1995	491	61	-3	4
191	1961	457	57	0	29
192	2360	856	107	13	25
193	2232	728	91	24	2
194	1706	202	25	7	0
195	1339	-165	-21	0	18
196	1656	152	19	-4	27
197	1446	-58	-7	0	28
198	1502	-2	0	-2	26
199	1291	-213	-27	-4	30
200	1771	267	33	19	-31
201	1657	153	19	0	23
202	1205	-299	-37	-2	29
203	1607	103	13	-3	24
204	1036	-468	-59	-11	2
205	1608	104	13	-3	28
206	1927	423	53	-4	30
207	1536	32	4	3	0
208	2635	1131	125	17	-3
209	1323	-181	-23	-3	24
210	1150	-354	-44	-2	19
211	1662	158	20	5	30
212	1456	-48	-6	-4	15
213	1520	16	2	0	30
214	1462	-42	-5	0	28
215	1299	-205	-26	0	29
216	1499	-5	-1	0	11
217	1516	12	2	-2	30
218	1595	91	11	0	29
219	1716	212	27	28	-1
220	1295	-209	-26	-1	29
221	1599	95	12	4	26
222	2018	514	64	9	22
223	1979	475	59	0	25
224	1908	404	51	5	-1
225	1633	129	16	0	27
226	1760	256	32	0	30
227	1832	328	41	-2	5
228	1355	-149	-19	-2	3
229	1487	-17	-2	0	23
230	1376	-128	-16	-1	28
231	1492	-12	-2	0	21
232	1201	-303	-38	0	31
233	1820	316	40	-2	31
234	1967	463	58	0	2
235	1089	-415	-52	-4	0
236	1482	-22	-3	0	30
237	1681	177	22	0	30
238	1466	-38	-5	1	19
239	1374	-130	-16	0	23
240	1348	-156	-20	-3	29
241	1717	213	27	0	18
242	2275	771	96	-1	31
243	2142	638	80	0	-5
244	1303	-201	-25	-3	0
245	1737	233	29	4	28
246	1857	353	44	0	4
247	1770	266	33	-1	-9
248	1838	334	42	-4	-7
249	989	-515	-64	-4	21
