Trial	RT	Difference	sDifference	Direction	Confidence
87	1418	-86	-11	1	14
88	1553	49	6	2	-4
89	1598	94	12	-2	8
90	1457	-47	-6	-3	6
91	1464	-40	-5	2	20
92	1786	282	35	1	18
93	1658	154	19	6	3
94	1765	261	33	2	9
95	1415	-89	-11	2	12
96	1286	-218	-27	0	9
97	1649	145	18	4	4
98	1404	-100	-13	-2	9
99	1598	94	12	1	15
100	1509	5	1	2	14
101	1157	-347	-43	3	-6
102	1496	-8	-1	2	3
103	1713	209	26	1	8
104	1464	-40	-5	-1	8
105	1380	-124	-16	-1	13
106	1492	-12	-2	-1	5
107	1238	-266	-33	-1	10
108	1553	49	6	1	-4
109	1612	108	14	2	7
110	1618	114	14	2	7
111	1503	-1	0	3	7
112	2126	622	78	1	12
113	1985	481	60	2	-5
114	1914	410	51	8	-6
115	1402	-102	-13	-2	-8
116	1867	363	45	4	4
117	1470	-34	-4	2	-4
118	1564	60	8	1	8
119	1538	34	4	1	7
120	1774	270	34	1	13
121	1638	134	17	3	2
122	1580	76	10	-1	5
123	1379	-125	-16	2	12
124	1704	200	25	2	2
125	1729	225	28	5	6
126	1287	-217	-27	2	-2
127	1949	445	56	3	4
128	1036	-468	-59	2	13
129	1410	-94	-12	-2	-8
130	1454	-50	-6	2	2
131	1632	128	16	3	3
132	1642	138	17	1	10
133	1538	34	4	2	12
134	1399	-105	-13	4	9
135	1300	-204	-26	-2	3
136	1438	-66	-8	-3	-3
137	1527	23	3	-3	5
138	1583	79	10	2	13
139	1532	28	4	2	12
140	1487	-17	-2	1	9
141	1420	-84	-11	-2	6
142	1693	189	24	1	16
143	1477	-27	-3	-2	8
144	1418	-86	-11	-1	16
145	1512	8	1	1	7
146	1333	-171	-21	1	14
147	1624	120	15	1	-3
148	1435	-69	-9	-2	-3
149	1223	-281	-35	2	-3
150	1560	56	7	1	10
151	1434	-70	-9	1	11
152	1608	104	13	1	10
153	1485	-19	-2	2	14
154	1405	-99	-12	1	9
155	1555	51	6	-1	6
156	1254	-250	-31	-3	10
157	1463	-41	-5	-3	-5
158	1470	-34	-4	2	9
159	1491	-13	-2	2	11
160	1543	39	5	-2	-4
161	1530	26	3	-1	7
162	1376	-128	-16	-2	10
163	1698	194	24	2	14
164	1423	-81	-10	4	9
165	1678	174	22	-2	-6
166	1651	147	18	2	4
167	1303	-201	-25	-2	4
168	1507	3	0	-2	5
169	1212	-292	-37	2	8
170	1621	117	15	-3	-5
171	1413	-91	-11	1	2
172	1324	-180	-23	-4	9
173	1336	-168	-21	1	15
174	1534	30	4	-2	11
175	1114	-390	-49	-3	13
176	1509	5	1	-4	-4
177	1516	12	2	-3	-2
178	1351	-153	-19	-1	9
179	1737	233	29	-2	-4
180	1537	33	4	8	10
181	1895	391	49	-2	7
182	1276	-228	-29	2	-6
183	1502	-2	0	-2	5
184	1424	-80	-10	1	13
185	1172	-332	-42	-3	15
186	1220	-284	-36	2	3
187	1532	28	4	-4	-5
188	1203	-301	-38	-2	10
189	1452	-52	-7	3	5
190	1651	147	18	4	11
191	1307	-197	-25	6	7
192	1403	-101	-13	4	-4
193	1155	-349	-44	4	-4
194	1266	-238	-30	-4	7
195	1030	-474	-59	-4	9
196	1539	35	4	-3	16
197	1171	-333	-42	2	14
198	1494	-10	-1	4	5
199	1306	-198	-25	-4	7
200	1363	-141	-18	-1	18
201	1341	-163	-20	10	7
202	1373	-131	-16	-2	9
203	1335	-169	-21	2	9
204	1399	-105	-13	-2	12
205	1262	-242	-30	-2	11
206	1435	-69	-9	-3	8
207	1404	-100	-13	2	5
208	1682	178	22	7	11
209	1465	-39	-5	1	10
210	1348	-156	-20	-2	8
211	1320	-184	-23	2	9
212	1349	-155	-19	-3	-6
213	1156	-348	-44	-2	3
214	1539	35	4	-2	4
215	1521	17	2	2	11
216	1444	-60	-8	1	6
217	1705	201	25	-2	14
218	1262	-242	-30	2	6
219	1496	-8	-1	-2	-3
220	1190	-314	-39	7	8
221	1009	-495	-62	-4	6
222	1473	-31	-4	-6	-1
223	1307	-197	-25	-2	2
224	1120	-384	-48	-2	2
225	1383	-121	-15	-2	12
226	1293	-211	-26	-3	10
227	1648	144	18	9	12
228	1441	-63	-8	3	9
229	1588	84	11	-4	-4
230	1103	-401	-50	-4	4
231	1476	-28	-4	-4	2
232	1194	-310	-39	3	7
233	1576	72	9	4	9
234	880	-624	-78	-4	5
235	1279	-225	-28	-8	-3
236	1436	-68	-9	2	14
237	1357	-147	-18	-1	8
238	1149	-355	-44	-6	4
239	1251	-253	-32	-4	7
240	1232	-272	-34	-1	16
241	1445	-59	-7	-3	12
242	1476	-28	-4	3	6
243	1536	32	4	-2	9
244	1214	-290	-36	5	7
245	1309	-195	-24	-2	4
246	1320	-184	-23	-3	5
247	1352	-152	-19	-2	8
248	1298	-206	-26	-3	5
249	1550	46	6	-1	11
250	1451	-53	-7	-1	13
