Trial	RT	Difference	sDifference	Direction	Confidence
197	1345	-159	-20	-5	-9
198	1645	141	18	0	16
199	1503	-1	0	0	13
200	1527	23	3	0	31
201	1643	139	17	0	30
202	1376	-128	-16	0	27
203	1403	-101	-13	-5	13
204	1394	-110	-14	0	30
205	1565	61	8	10	21
206	1500	-4	-1	0	27
207	1514	10	1	0	30
208	1533	29	4	0	31
209	1404	-100	-13	0	29
210	1594	90	11	0	28
211	1563	59	7	0	30
212	1469	-35	-4	0	31
213	1540	36	5	0	30
214	1508	4	1	0	31
215	1445	-59	-7	0	30
216	1476	-28	-4	0	28
217	1478	-26	-3	0	29
218	1497	-7	-1	0	28
219	1436	-68	-9	0	29
220	1548	44	6	0	26
221	1397	-107	-13	0	29
222	1544	40	5	0	29
223	1504	0	0	0	28
224	1487	-17	-2	0	30
225	1493	-11	-1	0	29
226	1588	84	11	0	31
227	1445	-59	-7	0	31
228	1558	54	7	0	28
229	1602	98	12	0	30
230	1310	-194	-24	0	31
231	1509	5	1	0	31
232	1534	30	4	0	31
233	1704	200	25	0	30
234	1384	-120	-15	0	31
235	1625	121	15	0	27
236	1410	-94	-12	0	9
237	1373	-131	-16	0	0
238	1467	-37	-5	0	7
239	1341	-163	-20	0	29
240	1685	181	23	0	-9
241	1374	-130	-16	0	28
242	1591	87	11	0	31
243	1577	73	9	0	31
244	1497	-7	-1	0	30
245	1429	-75	-9	0	31
246	1307	-197	-25	0	17
247	1474	-30	-4	0	31
248	1398	-106	-13	0	30
249	1426	-78	-10	0	30
250	1506	2	0	0	22
