Trial	RT	Difference	sDifference	Direction	Confidence
111	1394	-110	-14	2	13
112	1406	-98	-12	-1	9
113	1377	-127	-16	0	14
114	1382	-122	-15	-3	13
115	1432	-72	-9	-2	18
116	1222	-282	-35	-8	12
117	1443	-61	-8	-5	18
118	1399	-105	-13	-3	15
119	1402	-102	-13	-2	17
120	1417	-87	-11	-1	16
121	1493	-11	-1	-2	20
122	1399	-105	-13	-2	21
123	1460	-44	-6	0	21
124	1512	8	1	-1	19
125	1683	179	22	-1	18
126	1576	72	9	-1	18
127	1322	-182	-23	-4	19
128	1345	-159	-20	-2	15
129	1471	-33	-4	-2	19
130	1466	-38	-5	0	15
131	1531	27	3	0	22
132	1463	-41	-5	0	22
133	1404	-100	-13	-1	19
134	1539	35	4	1	21
135	1400	-104	-13	-6	15
136	1455	-49	-6	0	17
137	1483	-21	-3	-1	23
138	1413	-91	-11	1	18
139	1408	-96	-12	-2	19
140	1683	179	22	0	19
141	1509	5	1	0	18
142	1436	-68	-9	4	17
143	1732	228	29	4	19
144	1325	-179	-22	3	19
145	1596	92	12	0	18
146	1446	-58	-7	1	20
147	1411	-93	-12	-7	21
148	1566	62	8	4	19
149	1467	-37	-5	0	18
150	1425	-79	-10	0	23
151	1635	131	16	11	-27
152	1520	16	2	-10	22
153	1532	28	4	-11	-2
154	1368	-136	-17	0	5
155	1329	-175	-22	-4	8
156	1271	-233	-29	5	10
157	1522	18	2	-4	-4
158	1575	71	9	-1	19
159	1577	73	9	2	15
160	1367	-137	-17	-2	6
161	1627	123	15	-2	12
162	1573	69	9	-2	13
163	1744	240	30	1	9
164	1653	149	19	2	15
165	1636	132	17	4	17
166	1424	-80	-10	4	22
167	1653	149	19	4	17
168	1438	-66	-8	3	20
169	1427	-77	-10	0	12
170	1452	-52	-7	0	16
171	1642	138	17	-1	17
172	1504	0	0	5	20
173	1585	81	10	-1	17
174	1744	240	30	0	18
175	1659	155	19	2	19
176	1602	98	12	3	16
177	1494	-10	-1	2	18
178	1465	-39	-5	2	20
179	1601	97	12	-1	16
180	1760	256	32	3	-2
181	1627	123	15	2	17
182	1498	-6	-1	6	25
183	1827	323	40	1	21
184	1717	213	27	3	17
185	1396	-108	-14	7	18
186	1703	199	25	3	17
187	1645	141	18	0	17
188	1795	291	36	2	19
189	1500	-4	-1	10	18
190	1511	7	1	6	18
191	1735	231	29	6	18
192	1449	-55	-7	-6	17
193	1588	84	11	0	12
194	1589	85	11	0	11
195	1551	47	6	1	17
196	1374	-130	-16	2	22
197	1817	313	39	0	16
198	1743	239	30	2	18
199	1766	262	33	4	20
200	1585	81	10	8	18
201	2285	781	98	18	-25
202	1711	207	26	12	-20
203	1697	193	24	6	-11
204	1443	-61	-8	4	2
205	1547	43	5	0	-5
206	1522	18	2	2	5
207	1563	59	7	3	13
208	1570	66	8	0	13
209	1509	5	1	1	16
210	1482	-22	-3	5	18
211	1492	-12	-2	0	18
212	1404	-100	-13	-1	20
213	1548	44	6	-1	17
214	1529	25	3	4	20
215	1429	-75	-9	1	16
216	1473	-31	-4	-1	14
217	1405	-99	-12	0	16
218	1674	170	21	1	18
219	1681	177	22	8	18
220	1437	-67	-8	-1	16
221	1437	-67	-8	0	21
222	1526	22	3	-1	17
223	1533	29	4	-3	20
224	1447	-57	-7	2	20
225	1658	154	19	-2	19
226	1734	230	29	6	20
227	1397	-107	-13	-3	21
228	1435	-69	-9	-1	20
229	1633	129	16	0	23
230	1627	123	15	-1	22
231	1645	141	18	3	21
232	1312	-192	-24	-2	20
233	1523	19	2	4	20
234	1630	126	16	4	20
235	1408	-96	-12	4	20
236	1513	9	1	2	22
237	1498	-6	-1	2	22
238	1505	1	0	0	20
239	1401	-103	-13	-1	21
240	1629	125	16	0	19
241	1635	131	16	0	22
242	1614	110	14	2	20
243	1552	48	6	2	22
244	1479	-25	-3	0	20
245	1532	28	4	6	19
246	1631	127	16	7	18
247	1595	91	11	-1	18
248	1598	94	12	1	20
249	1501	-3	0	2	19
250	1672	168	21	0	18
