Trial	RT	Difference	sDifference	Direction	Confidence
74	1352	-152	-19	-3	3
75	1486	-18	-2	0	4
76	1297	-207	-26	0	3
77	1182	-322	-40	4	0
78	1955	451	56	9	7
79	926	-578	-72	-2	5
80	1282	-222	-28	0	0
81	1285	-219	-27	-3	7
82	1210	-294	-37	-2	3
83	2019	515	64	0	5
84	1402	-102	-13	0	4
85	2016	512	64	6	4
86	1464	-40	-5	-2	-2
87	1188	-316	-40	-1	11
88	1364	-140	-18	-2	5
89	1001	-503	-63	-17	9
90	1676	172	22	-5	6
91	1524	20	3	0	-3
92	1433	-71	-9	0	-3
93	1148	-356	-45	0	4
94	2255	751	94	8	6
95	1354	-150	-19	-3	4
96	1389	-115	-14	-4	5
97	1638	134	17	-6	-6
98	2009	505	63	10	0
99	1573	69	9	8	-4
100	1591	87	11	0	4
101	1650	146	18	24	16
102	1651	147	18	6	6
103	1477	-27	-3	0	2
104	1504	0	0	6	-7
105	1080	-424	-53	0	-4
106	1820	316	40	4	-2
107	2015	511	64	6	-3
108	1375	-129	-16	5	-2
109	1188	-316	-40	0	4
110	1474	-30	-4	6	-5
111	1423	-81	-10	-4	-5
112	1154	-350	-44	8	-2
113	2089	585	73	16	7
114	2039	535	67	14	12
115	1226	-278	-35	0	-3
116	1775	271	34	0	-3
117	1269	-235	-29	0	3
118	1667	163	20	-2	4
119	1284	-220	-28	-7	14
120	1403	-101	-13	-15	12
121	1631	127	16	-2	4
122	1104	-400	-50	5	-9
123	1314	-190	-24	0	-3
124	1341	-163	-20	-6	-3
125	952	-552	-69	-6	5
126	1379	-125	-16	2	4
127	1737	233	29	-7	6
128	1606	102	13	-5	5
129	1506	2	0	0	5
130	1047	-457	-57	-2	6
131	1378	-126	-16	0	7
132	1311	-193	-24	-3	4
133	882	-622	-78	-15	13
134	1285	-219	-27	-7	-16
135	1058	-446	-56	5	5
136	1733	229	29	5	4
137	1491	-13	-2	3	-4
138	1124	-380	-48	2	-7
139	1451	-53	-7	10	-7
140	1742	238	30	-7	-9
141	1680	176	22	-5	6
142	1393	-111	-14	12	12
143	1493	-11	-1	4	-7
144	1267	-237	-30	0	2
145	1238	-266	-33	-2	4
146	1920	416	52	-2	4
147	1316	-188	-24	6	4
148	1605	101	13	11	10
149	1632	128	16	4	5
150	1650	146	18	10	9
151	1826	322	40	12	11
152	1870	366	46	7	6
153	2173	669	84	10	5
154	872	-632	-79	10	6
155	1724	220	28	6	-6
156	1333	-171	-21	12	11
157	857	-647	-81	-6	6
158	1391	-113	-14	0	-6
159	1271	-233	-29	-1	5
160	1530	26	3	0	4
161	1693	189	24	0	5
162	1620	116	15	5	5
163	1114	-390	-49	13	9
164	1222	-282	-35	7	6
165	1153	-351	-44	-3	4
166	1672	168	21	12	15
167	1398	-106	-13	0	4
168	1423	-81	-10	-4	8
169	1718	214	27	10	-9
170	1368	-136	-17	0	7
171	1996	492	62	8	5
172	2398	894	112	9	9
173	1255	-249	-31	13	7
174	1857	353	44	2	3
175	1614	110	14	9	-16
176	1652	148	19	0	4
177	1780	276	35	0	6
178	1446	-58	-7	0	2
179	1642	138	17	5	5
180	1514	10	1	7	7
181	1270	-234	-29	0	6
182	1570	66	8	6	11
183	1625	121	15	0	4
184	1497	-7	-1	-1	2
185	1043	-461	-58	3	-6
186	1328	-176	-22	6	11
187	1761	257	32	6	3
188	1442	-62	-8	7	8
189	1454	-50	-6	7	7
190	1707	203	25	9	7
191	2284	780	98	18	17
192	775	-729	-91	8	-6
193	1694	190	24	0	-4
194	1573	69	9	0	5
195	1817	313	39	11	13
196	1226	-278	-35	-3	5
197	1585	81	10	7	-9
198	1501	-3	0	2	5
199	1301	-203	-25	4	-5
200	2283	779	97	21	10
201	1151	-353	-44	4	-6
202	1465	-39	-5	0	-5
203	1673	169	21	7	-9
204	1552	48	6	-6	8
205	1504	0	0	-4	5
206	1259	-245	-31	6	-6
207	1177	-327	-41	3	4
208	1462	-42	-5	8	-9
209	1244	-260	-33	0	9
210	1425	-79	-10	0	4
211	1352	-152	-19	2	8
212	1764	260	33	4	5
213	1471	-33	-4	6	5
214	1565	61	8	0	6
215	1727	223	28	-4	-10
216	1224	-280	-35	0	-7
217	1965	461	58	6	4
218	1509	5	1	8	-11
219	1462	-42	-5	0	3
220	1264	-240	-30	-3	4
221	1478	-26	-3	-3	6
222	1403	-101	-13	7	-8
223	1412	-92	-12	-4	-8
224	1721	217	27	-9	-17
225	2071	567	71	16	11
226	1265	-239	-30	0	7
227	1586	82	10	9	7
228	1492	-12	-2	0	7
229	1352	-152	-19	0	6
230	1170	-334	-42	0	6
231	1325	-179	-22	0	5
232	2301	797	100	29	26
233	1508	4	1	7	-12
234	980	-524	-66	-2	-6
235	1740	236	30	9	-6
236	1427	-77	-10	2	6
237	1290	-214	-27	0	-6
238	1223	-281	-35	4	9
239	1190	-314	-39	-5	-11
240	1755	251	31	10	9
241	1428	-76	-10	4	10
242	1146	-358	-45	0	7
243	1604	100	13	7	5
244	1607	103	13	6	4
245	1439	-65	-8	4	6
246	987	-517	-65	-8	8
247	1588	84	11	-10	-8
248	1749	245	31	3	4
249	1389	-115	-14	0	6
250	1668	164	21	-7	-9
