Trial	RT	Difference	sDifference	Direction	Confidence
200	1517	13	2	5	3
201	1333	-171	-21	-2	18
202	1384	-120	-15	-1	9
203	1569	65	8	2	6
204	1489	-15	-2	3	-2
205	1462	-42	-5	2	18
206	1410	-94	-12	2	13
207	1478	-26	-3	2	5
208	1370	-134	-17	-2	8
209	1375	-129	-16	3	19
210	1496	-8	-1	2	4
211	1580	76	10	2	11
212	1479	-25	-3	-1	21
213	1366	-138	-17	-3	13
214	1427	-77	-10	2	-3
215	1303	-201	-25	-2	3
216	1482	-22	-3	-1	13
217	1783	279	35	3	20
218	1617	113	14	-3	-3
219	1555	51	6	3	11
220	1462	-42	-5	-2	14
221	1646	142	18	2	19
222	1613	109	14	2	13
223	1225	-279	-35	-2	9
224	1484	-20	-3	-2	-5
225	1535	31	4	3	-4
226	1488	-16	-2	2	14
227	1480	-24	-3	2	14
228	1631	127	16	3	8
229	1642	138	17	-2	5
230	1538	34	4	-2	9
231	1675	171	21	5	15
232	1663	159	20	-2	-2
233	1500	-4	-1	5	-3
234	1523	19	2	-1	12
235	1509	5	1	-2	5
236	1641	137	17	-2	11
237	1642	138	17	4	10
238	1482	-22	-3	-3	4
239	1366	-138	-17	-2	16
240	1648	144	18	2	15
241	1555	51	6	-2	5
242	1486	-18	-2	-2	12
243	1661	157	20	3	11
244	1293	-211	-26	-3	10
245	1421	-83	-10	3	20
246	1535	31	4	2	5
247	1640	136	17	8	-3
248	1440	-64	-8	-2	17
249	1613	109	14	-2	16
250	1629	125	16	-2	5
