Trial	RT	Difference	sDifference	Direction	Confidence
212	1732	228	29	9	24
213	1290	-214	-27	0	17
214	1580	76	10	5	23
215	1503	-1	0	9	-17
216	1288	-216	-27	0	15
217	1601	97	12	0	-17
218	12659	11155	125	29	30
219	1360	-144	-18	5	19
220	1692	188	24	6	13
221	1673	169	21	0	17
222	1597	93	12	2	20
223	1371	-133	-17	-1	22
224	1672	168	21	0	30
225	1454	-50	-6	0	12
226	2240	736	92	5	29
227	1605	101	13	-5	9
228	1964	460	58	1	0
229	1732	228	29	0	-29
230	495	-1009	-125	-21	31
231	1698	194	24	0	26
232	1823	319	40	3	22
233	1782	278	35	6	-15
234	1640	136	17	0	12
235	1688	184	23	-3	21
236	1845	341	43	0	16
237	1721	217	27	4	30
238	1510	6	1	0	9
239	1673	169	21	-1	7
240	1762	258	32	3	-10
241	1591	87	11	3	-6
242	1560	56	7	0	24
243	492	-1012	-125	-27	26
244	1491	-13	-2	3	29
245	1566	62	8	3	29
246	1405	-99	-12	0	30
247	2014	510	64	1	31
248	1522	18	2	-5	12
249	2266	762	95	5	-9
250	1562	58	7	9	-31
