Trial	RT	Difference	sDifference	Direction	Confidence
79	1031	-473	-59	-7	22
80	1433	-71	-9	0	31
81	1335	-169	-21	0	29
82	1496	-8	-1	0	29
83	1951	447	56	1	29
84	1549	45	6	0	26
85	1303	-201	-25	0	29
86	2232	728	91	-1	4
87	2341	837	105	0	24
88	1561	57	7	3	15
89	1745	241	30	-1	30
90	1878	374	47	0	19
91	1456	-48	-6	-2	-8
92	1849	345	43	-1	29
93	1260	-244	-31	0	30
94	1693	189	24	0	14
95	1652	148	19	0	13
96	1688	184	23	-1	20
97	1321	-183	-23	0	24
98	1357	-147	-18	0	24
99	1802	298	37	0	30
100	1393	-111	-14	0	22
101	1988	484	61	0	-23
102	1615	111	14	0	-14
103	1878	374	47	1	8
104	2271	767	96	5	17
105	2049	545	68	13	17
106	1241	-263	-33	-9	15
107	1669	165	21	0	30
108	1847	343	43	0	31
109	1374	-130	-16	0	11
110	1947	443	55	0	23
111	2223	719	90	0	-30
112	2236	732	92	2	-9
113	1770	266	33	3	4
114	1790	286	36	0	22
115	1739	235	29	0	-11
116	1662	158	20	0	11
117	1622	118	15	0	12
118	1880	376	47	0	30
119	1499	-5	-1	0	0
120	1792	288	36	0	9
121	1645	141	18	1	31
122	1025	-479	-60	-6	27
123	2139	635	79	0	28
124	1260	-244	-31	17	-9
125	1946	442	55	6	29
126	1735	231	29	-1	28
127	1705	201	25	0	24
128	1584	80	10	1	28
129	1668	164	21	0	24
130	1779	275	34	2	27
131	1165	-339	-42	0	30
132	2064	560	70	1	27
133	1180	-324	-41	-8	26
134	1833	329	41	0	23
135	2026	522	65	2	15
136	2093	589	74	10	25
137	2213	709	89	0	-31
138	2223	719	90	9	25
139	1233	-271	-34	4	30
140	1866	362	45	4	16
141	1127	-377	-47	-5	5
142	1820	316	40	-1	26
143	1663	159	20	2	6
144	1559	55	7	-8	29
145	1162	-342	-43	0	30
146	2166	662	83	4	17
147	1136	-368	-46	0	16
148	1762	258	32	0	-25
149	1711	207	26	0	29
150	1734	230	29	0	11
151	1997	493	62	24	-31
152	1843	339	42	10	22
153	2070	566	71	0	22
154	1230	-274	-34	-2	24
155	1463	-41	-5	0	27
156	1557	53	7	-7	30
157	1617	113	14	0	20
158	1330	-174	-22	1	26
159	1804	300	38	0	20
160	1496	-8	-1	1	29
161	1314	-190	-24	-1	30
162	1496	-8	-1	-5	26
163	1459	-45	-6	-2	21
164	1729	225	28	0	31
165	1369	-135	-17	0	19
166	1810	306	38	0	30
167	1207	-297	-37	-10	20
168	1967	463	58	2	28
169	2118	614	77	-3	21
170	1738	234	29	0	30
171	2075	571	71	6	27
172	1694	190	24	0	29
173	1780	276	35	0	27
174	1615	111	14	3	30
175	1812	308	39	3	30
176	1219	-285	-36	-3	30
177	1592	88	11	0	30
178	1794	290	36	2	24
179	1789	285	36	0	29
180	1815	311	39	2	28
181	1540	36	5	4	25
182	1229	-275	-34	0	31
183	1815	311	39	0	31
184	2081	577	72	-6	30
185	2598	1094	125	5	16
186	1721	217	27	0	13
187	2509	1005	125	-1	28
188	2263	759	95	0	28
189	1756	252	32	0	14
190	1807	303	38	10	26
191	1503	-1	0	0	30
192	1828	324	41	2	30
193	1613	109	14	0	29
194	1333	-171	-21	0	31
195	1827	323	40	1	27
196	1651	147	18	0	28
197	2372	868	109	16	23
198	1667	163	20	0	27
199	1565	61	8	0	27
200	1566	62	8	0	31
201	2014	510	64	19	-30
202	1395	-109	-14	6	28
203	1939	435	54	0	30
204	1534	30	4	4	27
205	1893	389	49	6	28
206	1426	-78	-10	0	27
207	1787	283	35	5	29
208	1667	163	20	30	28
209	1809	305	38	0	29
210	1732	228	29	4	31
211	1499	-5	-1	4	28
212	1387	-117	-15	0	30
213	1553	49	6	0	31
214	1791	287	36	31	-31
215	1842	338	42	3	27
216	2028	524	66	3	29
217	2087	583	73	31	-9
218	1887	383	48	31	28
219	1791	287	36	2	30
220	1932	428	54	2	31
221	1965	461	58	31	-12
222	1793	289	36	0	27
223	1811	307	38	4	24
224	1375	-129	-16	0	27
225	1243	-261	-33	3	29
226	1755	251	31	3	30
227	1475	-29	-4	0	27
228	1231	-273	-34	0	28
229	1487	-17	-2	-1	31
230	1107	-397	-50	-1	28
231	1428	-76	-10	0	30
232	1454	-50	-6	0	30
233	1168	-336	-42	0	29
234	1559	55	7	0	29
235	1586	82	10	0	30
236	1644	140	18	0	30
237	1522	18	2	0	31
238	1400	-104	-13	0	31
239	1580	76	10	0	30
240	1662	158	20	31	30
241	1531	27	3	0	30
242	1639	135	17	0	31
243	1708	204	26	0	31
244	1523	19	2	0	30
245	1416	-88	-11	0	30
246	1495	-9	-1	0	31
247	1509	5	1	0	31
248	1862	358	45	0	31
249	1617	113	14	0	31
250	1573	69	9	0	31
