Trial	RT	Difference	sDifference	Direction	Confidence
98	1730	226	28	-2	-18
99	1627	123	15	1	-17
100	1897	393	49	20	21
101	1131	-373	-47	7	6
102	1639	135	17	0	-15
103	1793	289	36	10	-7
104	1649	145	18	6	8
105	1214	-290	-36	-1	8
106	1722	218	27	-2	-7
107	1576	72	9	-4	10
108	1502	-2	0	-8	18
109	1599	95	12	4	13
110	1767	263	33	0	-18
111	625	-879	-110	-11	19
112	1969	465	58	7	19
113	472	-1032	-125	-25	30
114	1889	385	48	17	23
115	1904	400	50	4	14
116	908	-596	-75	-8	17
117	1000	-504	-63	-18	17
118	1443	-61	-8	3	5
119	1678	174	22	-5	10
120	1565	61	8	6	6
121	877	-627	-78	-18	28
122	1824	320	40	0	-10
123	2068	564	71	10	21
124	1423	-81	-10	10	19
125	1960	456	57	-4	-11
126	1972	468	59	10	11
127	1401	-103	-13	7	27
128	1631	127	16	6	-14
129	1630	126	16	8	8
130	1434	-70	-9	0	-19
131	1389	-115	-14	2	8
132	1843	339	42	9	19
133	1594	90	11	6	13
134	1523	19	2	0	-11
135	1629	125	16	2	-12
136	1561	57	7	-8	-13
137	1082	-422	-53	-5	-20
138	1830	326	41	12	29
139	1611	107	13	6	13
140	2229	725	91	10	18
141	1251	-253	-32	5	18
142	1923	419	52	0	-10
143	1534	30	4	2	-13
144	1033	-471	-59	-14	15
145	2197	693	87	0	-20
146	1411	-93	-12	8	24
147	1478	-26	-3	6	12
148	1950	446	56	10	19
149	3098	1594	125	5	-12
150	1102	-402	-50	-2	-14
151	1564	60	8	0	0
152	777	-727	-91	-9	14
153	1616	112	14	3	11
154	1329	-175	-22	2	-12
155	1685	181	23	-6	-10
156	1552	48	6	4	-14
157	2048	544	68	6	7
158	1276	-228	-29	6	-10
159	1835	331	41	4	10
160	950	-554	-69	-9	14
161	1905	401	50	1	-16
162	1890	386	48	0	-16
163	1163	-341	-43	0	16
164	1901	397	50	6	9
165	1862	358	45	-6	-17
166	1550	46	6	-8	12
167	1665	161	20	3	3
168	1593	89	11	-3	14
169	1665	161	20	-5	-21
170	1613	109	14	0	0
171	878	-626	-78	-20	18
172	1390	-114	-14	-7	-13
173	1605	101	13	-9	5
174	1849	345	43	5	-20
175	801	-703	-88	-30	29
176	1753	249	31	6	-5
177	1169	-335	-42	-4	14
178	1794	290	36	15	23
179	2510	1006	125	13	26
180	1192	-312	-39	3	14
181	1920	416	52	0	-23
182	1453	-51	-6	0	-30
183	1348	-156	-20	-10	18
184	1937	433	54	5	8
185	1683	179	22	6	-5
186	1417	-87	-11	-7	24
187	2021	517	65	0	-22
188	1224	-280	-35	6	8
189	1052	-452	-57	-9	-15
190	1061	-443	-55	0	0
191	1293	-211	-26	-6	-7
192	1827	323	40	10	17
193	1817	313	39	10	24
194	1339	-165	-21	-4	-12
195	1314	-190	-24	5	15
196	1414	-90	-11	7	-13
197	743	-761	-95	-18	22
198	1134	-370	-46	-20	26
199	945	-559	-70	-2	18
200	2152	648	81	15	30
201	1336	-168	-21	0	13
202	1471	-33	-4	-8	10
203	1059	-445	-56	-6	18
204	2147	643	80	0	-15
205	1424	-80	-10	7	15
206	943	-561	-70	-23	20
207	1321	-183	-23	2	-10
208	1550	46	6	-6	-21
209	1374	-130	-16	-7	-7
210	1039	-465	-58	-5	16
211	1330	-174	-22	4	-21
212	968	-536	-67	-30	26
213	1371	-133	-17	-5	15
214	2250	746	93	21	30
215	1686	182	23	8	21
216	1563	59	7	-3	-16
217	1981	477	60	0	0
218	1687	183	23	17	28
219	1699	195	24	-16	10
220	594	-910	-114	-29	31
221	1674	170	21	5	26
222	849	-655	-82	-8	-16
223	2036	532	67	23	22
224	1826	322	40	5	-18
225	1274	-230	-29	-4	19
226	403	-1101	-125	-24	30
227	2309	805	101	6	20
228	1417	-87	-11	12	22
229	994	-510	-64	-28	23
230	2160	656	82	5	19
231	1834	330	41	25	17
232	1669	165	21	-14	-24
233	1423	-81	-10	15	29
234	2240	736	92	3	13
235	1510	6	1	5	12
236	1425	-79	-10	-6	-24
237	1207	-297	-37	1	20
238	1158	-346	-43	-5	24
239	1714	210	26	10	23
240	2044	540	68	12	25
241	1889	385	48	5	-13
242	830	-674	-84	-15	25
243	1633	129	16	4	19
244	2154	650	81	5	12
245	1624	120	15	8	-15
246	1876	372	47	12	15
247	2638	1134	125	11	23
248	1137	-367	-46	-3	-20
249	1229	-275	-34	0	-23
250	2586	1082	125	30	31
