Trial	RT	Difference	sDifference	Direction	Confidence
183	1673	169	21	0	23
184	1599	95	12	0	26
185	1401	-103	-13	0	16
186	1469	-35	-4	0	19
187	1540	36	5	0	18
188	1478	-26	-3	0	28
189	1431	-73	-9	0	22
190	1853	349	44	0	13
191	1520	16	2	0	15
192	1564	60	8	4	26
193	1711	207	26	5	24
194	1549	45	6	0	18
195	1441	-63	-8	0	24
196	1369	-135	-17	0	24
197	1527	23	3	0	24
198	1484	-20	-3	0	29
199	1433	-71	-9	0	29
200	1557	53	7	-1	0
201	2057	553	69	0	29
202	1536	32	4	0	0
203	1720	216	27	0	15
204	1534	30	4	0	15
205	352	-1152	-125	-30	15
206	1813	309	39	0	0
207	1534	30	4	0	25
208	1544	40	5	0	24
209	1605	101	13	-5	13
210	1542	38	5	0	24
211	1561	57	7	0	27
212	1493	-11	-1	0	17
213	1495	-9	-1	0	27
214	1371	-133	-17	0	28
215	1565	61	8	0	31
216	1599	95	12	0	16
217	1655	151	19	0	0
218	1571	67	8	4	-7
219	1420	-84	-11	0	28
220	1381	-123	-15	-5	23
221	1515	11	1	0	15
222	1585	81	10	0	29
223	1448	-56	-7	0	0
224	1451	-53	-7	0	22
225	1595	91	11	17	-31
226	1509	5	1	0	23
227	1687	183	23	0	26
228	1622	118	15	0	31
229	1547	43	5	0	-5
230	1648	144	18	24	17
231	1470	-34	-4	0	21
232	1591	87	11	0	27
233	1563	59	7	0	24
234	1533	29	4	0	30
235	1546	42	5	0	19
236	1482	-22	-3	-3	15
237	1501	-3	0	-1	14
238	1732	228	29	0	24
239	1643	139	17	0	22
240	1605	101	13	0	22
241	1567	63	8	0	30
242	1568	64	8	0	-2
243	1504	0	0	0	24
244	1479	-25	-3	0	23
245	1551	47	6	0	29
246	1469	-35	-4	0	24
247	1446	-58	-7	0	26
248	1573	69	9	0	0
249	1642	138	17	0	0
250	1598	94	12	0	13
