Trial	RT	Difference	sDifference	Direction	Confidence
94	1460	-44	-6	7	6
95	1505	1	0	0	16
96	1547	43	5	0	17
97	1837	333	42	2	9
98	1600	96	12	2	13
99	2077	573	72	2	8
100	1856	352	44	6	10
101	1987	483	60	0	3
102	1428	-76	-10	6	5
103	1379	-125	-16	1	14
104	1362	-142	-18	8	4
105	1806	302	38	0	12
106	1486	-18	-2	-3	4
107	1602	98	12	1	-2
108	1340	-164	-21	-3	7
109	1701	197	25	-2	4
110	1288	-216	-27	0	11
111	1508	4	1	4	-3
112	1425	-79	-10	0	9
113	2015	511	64	15	12
114	1407	-97	-12	2	-6
115	1382	-122	-15	0	12
116	1396	-108	-14	4	-4
117	1339	-165	-21	0	5
118	988	-516	-65	0	9
119	1616	112	14	6	-5
120	1210	-294	-37	3	-2
121	1609	105	13	5	-2
122	1368	-136	-17	-2	3
123	1722	218	27	6	4
124	1263	-241	-30	0	11
125	1333	-171	-21	0	8
126	1896	392	49	5	5
127	1450	-54	-7	3	-4
128	1467	-37	-5	0	3
129	1375	-129	-16	0	12
130	1200	-304	-38	1	10
131	1353	-151	-19	0	10
132	1320	-184	-23	-1	-6
133	1401	-103	-13	-1	1
134	1368	-136	-17	-1	2
135	1473	-31	-4	0	2
136	1466	-38	-5	0	6
137	1884	380	48	10	8
138	1425	-79	-10	2	-3
139	1682	178	22	3	-2
140	1389	-115	-14	4	-5
141	1248	-256	-32	0	9
142	1359	-145	-18	0	6
143	1308	-196	-25	-5	-4
144	1404	-100	-13	-2	-6
145	1261	-243	-30	3	-7
146	1353	-151	-19	0	5
147	1574	70	9	-5	3
148	1472	-32	-4	-6	5
149	1521	17	2	9	-7
150	1777	273	34	-3	4
151	1339	-165	-21	15	7
152	1898	394	49	4	-5
153	1373	-131	-16	2	5
154	1953	449	56	29	8
155	1389	-115	-14	-2	4
156	1356	-148	-19	2	13
157	1528	24	3	-5	7
158	1554	50	6	-5	8
159	1156	-348	-44	0	11
160	1684	180	23	0	8
161	1274	-230	-29	0	11
162	1321	-183	-23	-2	-5
163	1330	-174	-22	0	8
164	1545	41	5	0	7
165	1350	-154	-19	0	5
166	1427	-77	-10	4	-3
167	1407	-97	-12	3	-5
168	1376	-128	-16	-3	5
169	1568	64	8	0	7
170	1650	146	18	0	8
171	1911	407	51	2	-3
172	1558	54	7	5	-5
173	1416	-88	-11	0	7
174	1345	-159	-20	0	3
175	1617	113	14	0	9
176	1767	263	33	0	6
177	1726	222	28	-2	8
178	1399	-105	-13	0	5
179	1443	-61	-8	4	10
180	1308	-196	-25	0	5
181	1285	-219	-27	0	4
182	1628	124	16	0	4
183	1843	339	42	-1	3
184	1629	125	16	5	-3
185	1371	-133	-17	0	8
186	1409	-95	-12	0	7
187	1668	164	21	0	4
188	1477	-27	-3	0	5
189	1274	-230	-29	0	5
190	1237	-267	-33	0	4
191	1528	24	3	3	-3
192	1343	-161	-20	0	1
193	1606	102	13	4	-4
194	1318	-186	-23	-2	-6
195	1672	168	21	-2	-3
196	2021	517	65	3	-5
197	1506	2	0	-5	4
198	1382	-122	-15	2	-2
199	1328	-176	-22	0	8
200	1342	-162	-20	0	3
201	1594	90	11	0	4
202	1605	101	13	0	3
203	1876	372	47	0	7
204	2188	684	86	6	-3
205	1458	-46	-6	2	-3
206	1485	-19	-2	0	7
207	1507	3	0	0	10
208	1359	-145	-18	0	6
209	1401	-103	-13	0	10
210	1751	247	31	0	6
211	1395	-109	-14	0	9
212	1402	-102	-13	0	7
213	1488	-16	-2	1	5
214	1290	-214	-27	0	7
215	1475	-29	-4	0	-3
216	1594	90	11	0	5
217	1482	-22	-3	0	12
218	1204	-300	-38	0	11
219	1342	-162	-20	2	4
220	1476	-28	-4	-3	9
221	1823	319	40	0	12
222	1266	-238	-30	0	6
223	1492	-12	-2	-4	-6
224	1214	-290	-36	0	13
225	1217	-287	-36	0	6
226	1528	24	3	3	-7
227	1339	-165	-21	0	9
228	1675	171	21	-3	5
229	1543	39	5	-3	6
230	1631	127	16	-3	-5
231	1509	5	1	0	9
232	1736	232	29	0	9
233	1704	200	25	2	-2
234	1898	394	49	-3	5
235	1710	206	26	-2	-7
236	1922	418	52	15	-6
237	1706	202	25	5	-3
238	1786	282	35	0	-7
239	2020	516	65	20	16
240	1431	-73	-9	-2	-3
241	1351	-153	-19	0	13
242	1790	286	36	0	13
243	1336	-168	-21	0	8
244	1714	210	26	-2	5
245	1818	314	39	-4	-5
246	1503	-1	0	0	-5
247	1688	184	23	0	8
248	1400	-104	-13	0	5
249	1322	-182	-23	0	8
250	1370	-134	-17	-3	5
