Trial	RT	Difference	sDifference	Direction	Confidence
115	1303	-201	-25	0	-5
116	1932	428	54	-10	10
117	1526	22	3	-8	11
118	1431	-73	-9	-5	5
119	1450	-54	-7	5	8
120	1788	284	36	15	11
121	1483	-21	-3	3	7
122	1507	3	0	0	8
123	1298	-206	-26	-4	7
124	1494	-10	-1	-3	12
125	1502	-2	0	0	13
126	1530	26	3	0	15
127	1426	-78	-10	4	7
128	1379	-125	-16	-1	-5
129	1568	64	8	0	7
130	1642	138	17	0	18
131	1353	-151	-19	0	-2
132	1703	199	25	3	7
133	1449	-55	-7	-3	-10
134	1722	218	27	-3	7
135	1540	36	5	0	0
136	1602	98	12	-5	-6
137	1341	-163	-20	-1	-9
138	1900	396	50	4	13
139	1271	-233	-29	4	-7
140	1688	184	23	0	-6
141	2481	977	122	26	22
142	1388	-116	-15	-2	-9
143	1477	-27	-3	-4	12
144	1485	-19	-2	-3	9
145	1087	-417	-52	10	22
146	1988	484	61	0	-15
147	1691	187	23	-3	7
148	1830	326	41	5	-13
149	1534	30	4	-9	-27
150	1933	429	54	3	-11
151	1268	-236	-30	5	-7
152	1972	468	59	7	-14
153	1468	-36	-5	5	-8
154	1747	243	30	0	0
155	1580	76	10	10	-9
156	1423	-81	-10	0	-10
157	1528	24	3	-4	13
158	1256	-248	-31	-5	6
159	1475	-29	-4	0	11
160	1470	-34	-4	0	15
161	1527	23	3	0	14
162	1478	-26	-3	0	16
163	1342	-162	-20	-4	13
164	1491	-13	-2	0	0
165	1176	-328	-41	-4	10
166	1152	-352	-44	-3	12
167	1490	-14	-2	0	11
168	1807	303	38	0	0
169	1431	-73	-9	0	12
170	1642	138	17	3	12
171	1654	150	19	0	0
172	1758	254	32	13	26
173	1193	-311	-39	-11	12
174	1860	356	45	0	0
175	1489	-15	-2	-4	-12
176	1646	142	18	0	0
177	1527	23	3	0	0
178	1533	29	4	0	20
179	1471	-33	-4	0	18
180	1800	296	37	5	18
181	1417	-87	-11	0	12
182	1820	316	40	5	19
183	1399	-105	-13	0	0
184	1382	-122	-15	0	14
185	1833	329	41	-3	6
186	1579	75	9	13	21
187	1820	316	40	13	16
188	1468	-36	-5	0	0
189	1538	34	4	0	0
190	1557	53	7	-4	17
191	1688	184	23	2	10
192	1322	-182	-23	0	0
193	1888	384	48	0	17
194	1960	456	57	21	25
195	1411	-93	-12	-4	-15
196	1230	-274	-34	0	0
197	1606	102	13	-3	-18
198	1410	-94	-12	0	0
199	2002	498	62	4	-5
200	1827	323	40	0	7
201	1424	-80	-10	8	-4
202	1849	345	43	0	0
203	2133	629	79	23	24
204	1694	190	24	0	5
205	1556	52	7	7	-9
206	1322	-182	-23	-5	-6
207	1428	-76	-10	-11	14
208	1633	129	16	3	-3
209	2001	497	62	0	-8
210	1853	349	44	-5	-13
211	1238	-266	-33	0	0
212	2272	768	96	5	-8
213	1945	441	55	-3	18
214	1741	237	30	17	22
215	1753	249	31	-3	0
216	2071	567	71	16	15
217	1273	-231	-29	0	0
218	1891	387	48	0	8
219	1776	272	34	-6	11
220	2405	901	113	5	9
221	1136	-368	-46	0	-18
222	1688	184	23	5	-22
223	1177	-327	-41	-5	0
224	1634	130	16	-4	-7
225	1808	304	38	0	5
226	1465	-39	-5	5	14
227	1627	123	15	0	0
228	1608	104	13	-4	-11
229	1562	58	7	-3	-15
230	1741	237	30	15	23
231	1812	308	39	0	0
232	1369	-135	-17	4	11
233	1672	168	21	-7	-13
234	1218	-286	-36	-16	-19
235	1772	268	34	10	-11
236	1686	182	23	7	9
237	1227	-277	-35	0	12
238	1776	272	34	5	-20
239	1549	45	6	-7	-14
240	1686	182	23	0	0
241	1388	-116	-15	0	9
242	1319	-185	-23	-5	9
243	1978	474	59	3	15
244	1685	181	23	5	15
245	1509	5	1	0	6
246	1083	-421	-53	6	23
247	1938	434	54	-6	-23
248	2004	500	63	23	-16
249	1337	-167	-21	0	0
250	1769	265	33	-3	-14
