Trial	RT	Difference	sDifference	Direction	Confidence
93	1577	73	9	-6	7
94	1435	-69	-9	-10	3
95	1752	248	31	0	-14
96	1467	-37	-5	-6	-18
97	1427	-77	-10	-5	12
98	1542	38	5	-7	7
99	1649	145	18	6	5
100	1368	-136	-17	-2	4
101	1057	-447	-56	6	-20
102	1757	253	32	-6	-16
103	1574	70	9	-8	5
104	1403	-101	-13	-6	5
105	1604	100	13	-6	7
106	1424	-80	-10	5	-18
107	1723	219	27	2	-5
108	1662	158	20	-6	3
109	1939	435	54	12	-7
110	1476	-28	-4	-4	-9
111	1408	-96	-12	4	7
112	1599	95	12	-9	7
113	1718	214	27	4	-15
114	1733	229	29	-8	8
115	1616	112	14	-6	-25
116	1645	141	18	9	-6
117	1282	-222	-28	-10	4
118	1929	425	53	5	-11
119	1290	-214	-27	-2	-20
120	1829	325	41	-6	-6
121	1605	101	13	-10	-9
122	1308	-196	-25	-8	-17
123	1191	-313	-39	4	-3
124	1724	220	28	5	6
125	1575	71	9	3	6
126	1360	-144	-18	-8	10
127	1488	-16	-2	-6	5
128	1575	71	9	-6	5
129	1465	-39	-5	9	-10
130	1360	-144	-18	-4	11
131	2049	545	68	10	12
132	1576	72	9	-6	-9
133	1365	-139	-17	-6	-7
134	1724	220	28	7	-6
135	1328	-176	-22	11	-8
136	1892	388	49	0	-12
137	1398	-106	-13	-10	-15
138	1414	-90	-11	-8	5
139	1705	201	25	8	-10
140	1466	-38	-5	-10	10
141	1532	28	4	-5	7
142	1744	240	30	5	6
143	1225	-279	-35	-10	8
144	2063	559	70	7	14
145	1597	93	12	-4	-20
146	1942	438	55	6	-13
147	1806	302	38	18	13
148	1613	109	14	-4	4
149	1671	167	21	-5	7
150	1536	32	4	-6	13
151	1389	-115	-14	-5	3
152	1684	180	23	2	15
153	1422	-82	-10	7	9
154	1742	238	30	11	-11
155	1601	97	12	5	-13
156	1572	68	9	3	-7
157	1201	-303	-38	-5	9
158	1649	145	18	-3	-10
159	1516	12	2	-6	7
160	1445	-59	-7	-5	8
161	1605	101	13	3	-4
162	1731	227	28	-6	3
163	1494	-10	-1	6	-11
164	1567	63	8	-4	2
165	1464	-40	-5	-6	8
166	1515	11	1	-5	-7
167	1658	154	19	6	9
168	1338	-166	-21	-4	12
169	1575	71	9	-5	12
170	1610	106	13	-7	7
171	1625	121	15	0	13
172	1718	214	27	13	-14
173	1611	107	13	5	-10
174	1468	-36	-5	3	6
175	1657	153	19	-3	7
176	1528	24	3	-4	12
177	1464	-40	-5	12	16
178	1641	137	17	-2	5
179	1681	177	22	6	-7
180	1799	295	37	13	-14
181	1800	296	37	7	4
182	1323	-181	-23	-3	7
183	1518	14	2	3	-11
184	1333	-171	-21	-3	20
185	1589	85	11	8	-20
186	1464	-40	-5	-4	-21
187	1697	193	24	0	17
188	1416	-88	-11	-6	-5
189	1873	369	46	-6	-10
190	1525	21	3	-11	6
191	1339	-165	-21	0	14
192	1796	292	37	4	7
193	1454	-50	-6	5	-14
194	1712	208	26	0	20
195	1531	27	3	13	17
196	1599	95	12	13	8
197	1576	72	9	-4	-12
198	1651	147	18	4	-9
199	1527	23	3	-1	-12
200	1458	-46	-6	6	-5
201	1293	-211	-26	15	-14
202	1825	321	40	5	-5
203	1533	29	4	0	5
204	1708	204	26	-7	12
205	1545	41	5	4	-5
206	1474	-30	-4	3	7
207	1667	163	20	5	13
208	1384	-120	-15	-8	8
209	1775	271	34	4	7
210	1472	-32	-4	3	5
211	1705	201	25	2	13
212	1531	27	3	-5	12
213	1688	184	23	-3	-12
214	1686	182	23	2	-5
215	1581	77	10	-5	5
216	1570	66	8	3	-6
217	1481	-23	-3	-4	5
218	1349	-155	-19	-4	5
219	1807	303	38	3	-7
220	1470	-34	-4	4	-8
221	1568	64	8	16	5
222	1431	-73	-9	-7	7
223	1403	-101	-13	10	5
224	1535	31	4	-7	6
225	1717	213	27	10	10
226	1612	108	14	0	12
227	1801	297	37	12	15
228	1725	221	28	6	-16
229	1740	236	30	9	-13
230	1502	-2	0	4	9
231	1542	38	5	14	9
232	1586	82	10	-4	12
233	1602	98	12	3	-5
234	1529	25	3	7	-13
235	1466	-38	-5	0	-5
236	1362	-142	-18	-3	8
237	1734	230	29	4	6
238	1516	12	2	-5	7
239	1498	-6	-1	0	12
240	1522	18	2	0	10
241	1611	107	13	-3	5
242	1365	-139	-17	0	15
243	1832	328	41	-6	-12
244	1591	87	11	-2	-11
245	1599	95	12	5	-4
246	1360	-144	-18	-4	9
247	1763	259	32	3	-7
248	1462	-42	-5	9	-9
249	1417	-87	-11	0	11
250	1580	76	10	8	8
